Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,6,2/8/1999,2/14/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,7,2/15/1999,2/21/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,8,2/22/1999,2/28/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,9,3/1/1999,3/7/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,10,3/8/1999,3/14/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,11,3/15/1999,3/21/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,12,3/22/1999,3/28/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,13,3/29/1999,4/4/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,14,4/5/1999,4/11/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,15,4/12/1999,4/18/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,16,4/19/1999,4/25/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,17,4/26/1999,5/2/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,18,5/3/1999,5/9/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,19,5/10/1999,5/16/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,20,5/17/1999,5/23/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,21,5/24/1999,5/30/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,22,5/31/1999,6/6/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,23,6/7/1999,6/13/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,24,6/14/1999,6/20/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,25,6/21/1999,6/27/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,26,6/28/1999,7/4/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,27,7/5/1999,7/11/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,28,7/12/1999,7/18/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,29,7/19/1999,7/25/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,30,7/26/1999,8/1/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,31,8/2/1999,8/8/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,32,8/9/1999,8/15/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,33,8/16/1999,8/22/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,34,8/23/1999,8/29/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,35,8/30/1999,9/5/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,36,9/6/1999,9/12/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,37,9/13/1999,9/19/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,38,9/20/1999,9/26/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,39,9/27/1999,10/3/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,40,10/4/1999,10/10/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,41,10/11/1999,10/17/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,42,10/18/1999,10/24/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,43,10/25/1999,10/31/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,44,11/1/1999,11/7/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,45,11/8/1999,11/14/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,46,11/15/1999,11/21/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,47,11/22/1999,11/28/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,48,11/29/1999,12/5/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,49,12/6/1999,12/12/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,50,12/13/1999,12/19/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,51,12/20/1999,12/26/1999,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,1999,52,12/27/1999,1/2/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,1,1/3/2000,1/9/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,2,1/10/2000,1/16/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,3,1/17/2000,1/23/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,4,1/24/2000,1/30/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,5,1/31/2000,2/6/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,6,2/7/2000,2/13/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,7,2/14/2000,2/20/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,8,2/21/2000,2/27/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,9,2/28/2000,3/5/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,10,3/6/2000,3/12/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,11,3/13/2000,3/19/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,12,3/20/2000,3/26/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,13,3/27/2000,4/2/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,14,4/3/2000,4/9/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,15,4/10/2000,4/16/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,16,4/17/2000,4/23/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,17,4/24/2000,4/30/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,18,5/1/2000,5/7/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,19,5/8/2000,5/14/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,20,5/15/2000,5/21/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,21,5/22/2000,5/28/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,22,5/29/2000,6/4/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,23,6/5/2000,6/11/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,24,6/12/2000,6/18/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,25,6/19/2000,6/25/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,26,6/26/2000,7/2/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,27,7/3/2000,7/9/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,28,7/10/2000,7/16/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,29,7/17/2000,7/23/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,30,7/24/2000,7/30/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,31,7/31/2000,8/6/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,32,8/7/2000,8/13/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,33,8/14/2000,8/20/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,34,8/21/2000,8/27/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,35,8/28/2000,9/3/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,36,9/4/2000,9/10/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,37,9/11/2000,9/17/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,38,9/18/2000,9/24/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,39,9/25/2000,10/1/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,40,10/2/2000,10/8/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,41,10/9/2000,10/15/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,42,10/16/2000,10/22/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,43,10/23/2000,10/29/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,44,10/30/2000,11/5/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,45,11/6/2000,11/12/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,46,11/13/2000,11/19/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,47,11/20/2000,11/26/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,48,11/27/2000,12/3/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,49,12/4/2000,12/10/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,50,12/11/2000,12/17/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,51,12/18/2000,12/24/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2000,52,12/25/2000,12/31/2000,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,1,1/1/2001,1/7/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,2,1/8/2001,1/14/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,3,1/15/2001,1/21/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,4,1/22/2001,1/28/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,5,1/29/2001,2/4/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,6,2/5/2001,2/11/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,7,2/12/2001,2/18/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,8,2/19/2001,2/25/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,9,2/26/2001,3/4/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,10,3/5/2001,3/11/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,11,3/12/2001,3/18/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,12,3/19/2001,3/25/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,13,3/26/2001,4/1/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,14,4/2/2001,4/8/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,15,4/9/2001,4/15/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,16,4/16/2001,4/22/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,17,4/23/2001,4/29/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,18,4/30/2001,5/6/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,19,5/7/2001,5/13/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,20,5/14/2001,5/20/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,21,5/21/2001,5/27/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,22,5/28/2001,6/3/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,23,6/4/2001,6/10/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,24,6/11/2001,6/17/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,25,6/18/2001,6/24/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,26,6/25/2001,7/1/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,27,7/2/2001,7/8/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,28,7/9/2001,7/15/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,29,7/16/2001,7/22/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,30,7/23/2001,7/29/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,31,7/30/2001,8/5/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,32,8/6/2001,8/12/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,33,8/13/2001,8/19/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,34,8/20/2001,8/26/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,35,8/27/2001,9/2/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,36,9/3/2001,9/9/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,37,9/10/2001,9/16/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,38,9/17/2001,9/23/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,39,9/24/2001,9/30/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,40,10/1/2001,10/7/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,41,10/8/2001,10/14/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,42,10/15/2001,10/21/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,43,10/22/2001,10/28/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,44,10/29/2001,11/4/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,45,11/5/2001,11/11/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,46,11/12/2001,11/18/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,47,11/19/2001,11/25/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,48,11/26/2001,12/2/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,49,12/3/2001,12/9/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,50,12/10/2001,12/16/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,51,12/17/2001,12/23/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2001,52,12/24/2001,12/30/2001,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,1,12/31/2001,1/6/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,2,1/7/2002,1/13/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,3,1/14/2002,1/20/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,4,1/21/2002,1/27/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,5,1/28/2002,2/3/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,6,2/4/2002,2/10/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,7,2/11/2002,2/17/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,8,2/18/2002,2/24/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,9,2/25/2002,3/3/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,10,3/4/2002,3/10/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,11,3/11/2002,3/17/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,12,3/18/2002,3/24/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,13,3/25/2002,3/31/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,14,4/1/2002,4/7/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,15,4/8/2002,4/14/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,16,4/15/2002,4/21/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,17,4/22/2002,4/28/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,18,4/29/2002,5/5/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,19,5/6/2002,5/12/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,20,5/13/2002,5/19/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,21,5/20/2002,5/26/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,22,5/27/2002,6/2/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,23,6/3/2002,6/9/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,24,6/10/2002,6/16/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,25,6/17/2002,6/23/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,26,6/24/2002,6/30/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,27,7/1/2002,7/7/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,28,7/8/2002,7/14/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,29,7/15/2002,7/21/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,30,7/22/2002,7/28/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,31,7/29/2002,8/4/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,32,8/5/2002,8/11/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,33,8/12/2002,8/18/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,34,8/19/2002,8/25/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,35,8/26/2002,9/1/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,36,9/2/2002,9/8/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,37,9/9/2002,9/15/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,38,9/16/2002,9/22/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,39,9/23/2002,9/29/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,40,9/30/2002,10/6/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,41,10/7/2002,10/13/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,42,10/14/2002,10/20/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,43,10/21/2002,10/27/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,44,10/28/2002,11/3/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,45,11/4/2002,11/10/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,46,11/11/2002,11/17/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,47,11/18/2002,11/24/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,48,11/25/2002,12/1/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,49,12/2/2002,12/8/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,50,12/9/2002,12/15/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,51,12/16/2002,12/22/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2002,52,12/23/2002,12/29/2002,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2003,1,12/30/2002,1/5/2003,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2003,2,1/6/2003,1/12/2003,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2003,3,1/13/2003,1/19/2003,,,,,,,,,,,,,,,No Report
